,Date,Notes,Commentaires
665,oct. 2014,"4,0","Les salades et les plats sont très copieux, ainsi que les desserts,
Tout est très bon et bien présenté,
le service est sympa
et il y a une salle de jeux réservé aux enfants: légo, coloriage et Wii!!!!"
666,oct. 2014,"5,0","Architecture très atypique pour ce restaurant au fond d'une impasse.. Nous sommes accueillis très chaleureusement par l'équipe, l'intérieur est fort atypique lui aussi, bonne note !
Cuisine très généreuse et surtout très bonne, burger d'un goût authentique.. immense ! En dessert, j'ai testé le moelleux Nutella.... un délice.. très bon rapport qualité / quantité / prix ! Je recommande les yeux fermés."
667,NA,"5,0","De l'entrée au dessert tout est bon. 
Service très sympa. Plats copieux et vraiment bons. 
Je ne connaissais pas mais je reviendrai car in se sent bien dans ce lieu.
Vraiment une bonne surprise et une bonne raison du suivre les avis de TripAdvisor. "
668,sept. 2014,"3,0","J'ai été agréablement surpris par l'établissement , on se sent bien.
Côté cuisine , j'ai gouté les moules ,  la bestiole par elle même est bonne, mais c'est dommage qu'il y ait beaucoup, mais beaucoup trop d'eau de moules dans la cocotte ( une bonne moitié ), on a vraiment les doigts dans le jus, et la crème est totalement  délavée et insipide.
J'y retournerai en espérant que la direction donnera des infos pour y remédier.
Quant aux desserts , ils sont bien présentés et bons.
Les serveuses sont hyper sympas, dommage que la personne qui encaisse ( le patron ? ) manque un peu de sourire."
669,NA,"5,0",Service chaleureux et sympathique le burger monplaisir est magique l'iles flottante aussi rapport qualité prix très bon réservation conseillée
670,sept. 2014,"4,0","Les désserts sont bons, le plat correct, l'accueil et le service agréable... Restaurant simple et rapport qualité prix tout à fait correct... Je n'ai rien mangé d'exceptionnel pour un dîner entre collègues c'est plutôt pas mal..."
671,juil. 2014,"3,0","le cadre est sympathique et un peu à l'écart de l'avenue, ce qui permet de faire une pause déjeuner presque au calme... car il y a du monde, des habitués!! Et donc il faut penser à réserver; l'accueil est cordial et l'équipe cherche à savoir si le client est satisfait. Le menu est assez riche avec des prix attractifs. Le plat du jour était bon; à ré-essayer en ce qui me concerne pour un autre avis (par exemple en soirée!)"
672,NA,"2,0","Cadre sympathique mais carte trop varier ,ce qui découle une mauvaise qualité . 
Personnel sympathique .
Un bon point pour l espace enfant "
673,sept. 2014,"5,0","sur les conseils de la réception de notre hôtel nous sommes allés diner le soir.
Nous n'avions pas réservé mais nous avons pu tout de même avoir une table. Le personnel est très sympa, ce qui fait un restaurant très conviviale. Super les serveurs avec beaucoup d'humour, c'est agréable!!! 
La cuisine est très bonne, assez copieux! 
Une adresse a retenir sur Lyon, nous reviendrons et promis cette fois je prendrais un dessert !!! "
674,févr. 2014,"5,0","Rapport qualite prix parfait, hambergers gigantesques !!! À tester vite !!!!
Reserrver une table en terrasse"
675,NA,"5,0","Le cadre est très agréable, les serveurs sont très sympathiques et les plats sont copieux et excellents.
Seul bémol, les assiettes plates en ardoises qui laissent déborder la nourriture.
Je conseille ce restaurant sans hésiter  !

"
676,NA,"5,0","J'y suis allée à midi très bonne impression. . L'endroit très sympa, tentes, parasols,  vacances quoi ! Une terrasse couverte et climatisée 2 petites terrasses à l'extérieur,  une salle pour les enfants. . Des plats du jour magnifiques et élaborés un café gourmand, certes pas maison mais à 9,90 € faut pas exagérer. . Et un service top.. Je dis bravoooo ! "
677,NA,"3,0","Petit restaurant convivial avec un beau jardin dans la cour, service souriant et sympa.
Belles assiettes joliment décorées et copieuses. 
Petit bémol sur les flammekueches qui sont sèches et moyennes 
"
678,août 2014,"4,0","C'est la deuxième fois que je déjeune dans ce restaurant en semaine. Si vous souhaitez le plat du jour, il est nécessaire de les appeler pour réserver et généralement vous ne serez pas déçu ! Je vous conseille le café gourmand pour bien terminer et reprendre le boulot ravit ! Question rapport qualité prix, rien à dire. Les serveurs et serveuses sont souriants et attentionnés. A conseiller pour un déjeuner sympathique entre collègues."
679,NA,"4,0","Bien content de ce restaurant, l'accueil était bien sympathique. La cuisine est pas mal et bien copieux, mais je ne l'ai pas trouvé exceptionnel. J'en suis sorti malgré tout satisfait du repas."
680,NA,"3,0","cadre sympa personnel au petit soin.......nous avons pris des moules marinières. .accompagnees de frites...et en dessert un cafe gourmand..cetait tres bon
juste que cest dommage mais les desserts ne sont pas  tous  fait maison (dont mini beignet chocolat et chausson aux pommes) "
681,juin 2014,"4,0","Restaurant très agréable en été si vous reservez une table dehors. Les plats sont copieux et très bons. Un personel très sympa. Une adresse cachée, qui quand on la découvre deviens une adresse à retenir"
682,juin 2014,"5,0","Nous avons dîné entre amis il y à quelques semaines et nous avons passé l'une de nos meilleures soirées au restaurant. Le cadre est très sympa avec une terrasse urbaine agréable en été et la nourriture est simple efficace et goûteuse.
Le point fort certain de cet établissement est donc le personnel, très à l'écoute, avenant et surtout souriant !!! Un vrai plus qui permet de passé outre les quelques erreurs qui n'ont en rien altérés notre soirée !!! Nous recommandons fortement et nous reviendrons !"
683,NA,"2,0","Nous avons été manger un samedi soir entre amis ici.
Le personnel est agréable, le cadre mignon avec un petit coin pour les enfants.
Les salades (en sachet...) ne sont pas recommandées : baignent et cuisent dans la sauce (sauce blanche sûrement industriel). 
Faites attention, certains ingrédients des plats ne sont pas mentionnés sur la carte et on peut avoir des surprises (allergie, végétarien,...).
Les menus ont l'air plus appétissant.
Surtout, n'oubliez pas de demander le Kir offert pour l'apéritif, sinon vous pouvez toujours l'attendre...
Pour ma part, je ne pense pas y retourner..."
684,NA,"4,0","Nous avons pris la formule ""Pro"" à 9,90€ et nous avons très apprécier la qualité de la cuisine. La carte paraît très alléchante. A conseiller
On reviendra en septembre !!"
685,mai 2014,"5,0","Accueil souriant, bonne humeur du maître de salle. Le service fût très bien, la serveuse très agréable avec une pêche d'enfer ! Je n'oublirais pas de féliciter la cuisine avec des Flam's et des burgers exceptionnels

Je recommandes cette adresse pour passer un très bon moment entre amis..."
686,août 2013,"5,0","Nous avons été dîner en couple à ce restaurant deux soirs d’affilée et les deux fois la soirée a été excellente.
La serveuse était agréable et aux petits soins (merci pour la rose!), le cadre superbe.
Les plats que nous avons pris étaient cuits à la perfection et plein de saveurs. Par contre le vin sélectionné par le chef était infect, mais après en avoir avisé la serveuse le patron est venu lui même nous offrir une autre bouteille.
Vraiment une excellente adresse, j'y retournerais."
687,juil. 2014,"5,0","Nous avons connu ce resto grâce au bouche à oreille , Nous  avons été très satisfait de part le menu , en plus,"" une salle de jeux pour nos petits"" idée géniale ! bravo ."
688,juin 2014,"4,0","Une cuisine de qualité (le pain est bof par contre) un accueil de qualité (toujours le sourire, c'est tellement plus agréable. La carte est variée et les prix correct. Le cadre est sympa et surtout, les enfants y sont vraiment bienvenus avec une salle dédiée (coloriage, jeu vidéo et lego). Nous avons été placé près de la salle enfant, ainsi nous avons pu prendre l'apéro en tête à tête sur la terrasse pendant qu'il jouait avec d'autres enfants. Le rêve! Le seul vrai bémol à mon avis est que tout soit ouvert alors il faut quand même garder un œil sur le petit pour éviter qu'il ne s'échappe."
689,mai 2014,"4,0","Une terrasse agréable l'été, des plats copieux et rafinés. Une ambiance décontractée sur le thème de la campagne. Un endroit pour passer de bonnes soirées entre amis."
690,avr. 2014,"2,0","J'ai dîné il y a quelques semaines dans cet endroit (je ne peux décemment pas appeler ça un resto) avec des amis.
Je consulte la carte, vois qu'il y a un choix énorme, comprends tout de suite ce que cela signifie... je décide donc de prendre une ""valeur sûre"" : moules + frites. 
Le serveur apporte mon plat, je commence à manger, et là, c'est le drame : il y a bien des moules et des frites, mais avec un supplément sable ou autres choses qui ""craquent sous la dent""... un plaisir!
Pour finir, j'ai quand même pris un dessert, fait maison bien sûr! (je précise que c'est ironique)

Bref, vous l'avez compris, il n'y a aucun intérêt à fréquenter ce genre d'endroit... je me demande d'ailleurs comment certaines personnes peuvent le noter aussi bien : ne savent-ils plus ce que signifie ""bien manger""??? Quelle tristesse..."
691,mai 2014,"5,0",Super moment!accueil et service au top avec les enfants .. pourtant nous étions venus avec 4 couples d'amis avec 7 enfants!!nos plats étaient bien garnis...et la salle de jeux était géniale!nous reviendrons et nous le recommandons !!!un grand merci à la serveuse pour sa patience et son professionallisme...
692,avr. 2014,"5,0","On adore les frites faites maison !
Ici, tout est préparé sur place, ça fait du bien !
La carte est sympathique, variée et originale, et les soirées thématiques à volonté sont une bonne idée: moules, flammekueche, etc...
Les plats du jour sont toujours une belle surprises, avec des idées originales.
Le plus: salle de jeux à disposition pour le petits... et les plus grands avec console de jeux
"
693,avr. 2014,"4,0","Agréablement surprise par ce restaurant, la cuisine est très bonne, rechercher, copieuse et le prix est raisonnable ! 

Ce type de restaurant est aujourd'hui rare, la serveuse a été très sympa, de très bons conseils...
 La dorade et son risotto... Délicieux ! Et le dessert fraises et bonbons arlequin... Étonnant !!!!!! 

Cadre sympa, deco atypique... 
Juste un bémols : les chaises sont inconfortables... C'est juste histoire de mettre un mini point négatif ! 

Allez y les yeux fermés :-)
"
694,NA,"4,0","On y a fêté l'anniversaire d'une amie et franchement,  service rapide, menu plutôt correct, tant en terme de qualité que de prix et une ambiance conviviale. Je conseille. "
695,NA,"5,0","Accueil et service très chaleureux tout ça dans un cadre charmant,  agrémenté de plats délicieux et bien présentés !!"
696,NA,"5,0",Merci les tripadviseurs. Jolie terrasse cachée de la rue. Accueil charmant et chaleureux. Menus raisonnables et copieux c'est une cuisine simple et bonne. Les jeunes et les moins aiment. Les lyonnais ont bien de la chance de disposer de CRS petits restos sympas. Ils ont bien' raison de laisser aux touristes les soit disant ''bouchons'' piegeux du vieux Lyon...
697,avr. 2014,"4,0","Je dois dire que malgré une entrée en matière un peu décevante, le service et la volonté de satisfaire le client l'ont remporté sur un début un peu chaotique. Un grand merci à la serveuse qui m'a fait repartir repue et avec le sourire."
698,avr. 2014,"4,0","Le cadre est très agréable, l'accueil est sympathique et les plats sont délicieux. Les gourmands ne seront pas déçus, c'est très copieux!"
699,avr. 2014,"4,0","Serveuse très sympathique, plats copieux et délicieux (nous avions dîné à la carte), bonne ambiance générale et cadre plutôt chouette. Petit plus: le coin jeux pour les enfants. Nous conseillons cet endroit."
700,avr. 2014,"3,0","C'est un resto sympa avec deux salles, celle de l'intérieur a un beau décor. La qualité du repas était  bon dans l'ensemble, disons un bon rapport qualité prix pour une qualité normale. il y a un peu de tout à manger: des moules, des flemmekueches, des tartares et des burgers. Les plats sont assez copieux (autour de 10 euro et menu 20 euro). Les serveuses et le personnel sont sympas et agréables. Reservation conseillé."
701,avr. 2014,"5,0","J'adore ce restaurant. Cette fois-ci, j'ai testé une viande, pour la première fois, dans ce restaurant : le Filet de Bœuf Rossini. Un vrai délice ! Une viande de très très bonne qualité, saignante, comme je le souhaitais, avec une purée de pommes de terre maison. J'étais ravie !

Les moules-frites sont aussi très bonnes.
Les noix de St Jacques Pesto Balsamique et son risotto : une tuerie ! (Spécialité du chef apparemment)

Et les fameuses Flammekueches sont délicieuses !!!!!!

Je recommande vraiment ce restaurant, convivial;

Point fort (en plus de la cuisine) : un personnel très souriant et très gentil"
702,NA,"3,0","Comme déjà dit dans d'autres avis, les plats à la carte sont bons et copieux, le plat du jour laisse sur sa faim. Peu cher, certes, mais ne vaut pas plus. Ossobuco de dinde ce jour. La viande était dure et farcie d'éclats. Peu agréable à manger. L'écrasé de pomme de terre et la sauce sur du pain étaient bien meilleurs !
"
703,mars 2014,"1,0","J'ai commandé un filet de bœuf cuisson 'à point', sur quoi je me suis laissé entendre dire 'ce plat est réservé à aux amateurs de viande, je vous conseille plutôt le poulet'.

Cette remarque est la pire jamais entendue, à la limite de l'insolence.
à déconseiller, ou du moins le serveur portant d'épaisses lunettes noires, sauf si vous voulez passer un mauvais moment."
704,mars 2014,"5,0","Ceux qui prétendent laisser un avis négatif sur ce restaurant sont des fieffés  coquins car si l'endroit n'est pas Bocuse (il faut savoir ce que l'on veut) , ce que l'on sert sert est gouteux et copieux.
C'est la troisième fois que je viens et la constance est une de leurs qualités 
Dans cette rue des Frères Lumières, l'une des artères les plus animées dans le bon sens du terme de Lyon, l'endroit est un havre de paix. Quant aux serveuses et serveurs, ce sont des amours."
705,févr. 2014,"1,0","Conseillé par des amis, on est allé ds ce resto pr la st valentin. On avait réservé pr 21h. Beau resto avec ambiance feutrée. Ca restera le seul point positif.  Temps d attente honteux ( arrivee 21h15 dessert vers 23h30), rupture de stock  de pain (remplacé par des tranches de brioche sucrée du ptit dej) , menu pas respecté (filet de veau remplacé par du boeuf), desserts: weeding cake à la rose asez reussi mais accompagné d'une crème anglaise imangeable pleine de grumeaux et le mille feuille de fraises c'était quelques tranches de fraises sur deux couches de pate feuilletée de bas de gamme. Pour finir jje note le manque d'amabilité du serveur qui se justifiait en m'indiquant que c'est ""le risque du deuxième service "". Bref déception surtout pr 58euros a la fin sans aucun geste commercial. Donc restaurant peut etre simpa en periode normale mais je le deconseille pour les occasions telle que la saint Valentin. "
706,janv. 2014,"3,0","Le décor ancienne usine les tables en bois coloré et les ampoules filament oranges sont agréables à l œil dans ce restaurant complet ce samedi midi. Tout ce que nous avions commande est arrivé sur des plateaux individuels en ardoise. C'est un peu too much. La décomptes des plateaux aussi. Les plats sont bons le burger est immense le tartare est au couteau mais la viande était un peu grasse. 
La serveuse était rapide, aidée par un autre serveur. "
707,nov. 2013,"4,0","ce n'est pas de la grande cuisine mais un restaurant très agréable et la serveuse très aimable.
qualité de la cuisine variable mais généralement bonne"
708,NA,"2,0","J'avais décidé d'inviter mon équipe pour un repas de fin d'année... Et quel regret d'avoir choisi ce restaurant... Au moment où ma collègue demande un pavé de bœuf bien cuit, le serveur REFUSE en prétextant que la viande est de bonne qualité, que le chef a fait l'école hôtelière et qu'ils font 4 réunions par jour et sont d'accord sur ce point... Elle a donc mangé un burger à étages... A mon tour, j'ai demandé à point et j'ai eu la même sérénade mais au vu du scandale que j'allais faire, le serveur a fini par aller voir en cuisine et a accepté! Bref c'est le client qui décide... La moindre des choses serait d'être commerçant! Et nous aussi, on a fait l'école hôtelière, et c'est pas le chef qui décide!!"
709,déc. 2013,"1,0","Si le cadre est assez sympathique, ce qui y est servi l'est beaucoup moins... Le serveur (pas bien commerçant au passage) nous a avoué à demi-mots qu'en cuisine, ils faisaient les fonds de placard car la carte était sur le point de changer...
Résultat : de la viande presque pas cuite (alors que je l'avais demandée à point), et une très belle indigestion le lendemain. Autour de moi, les cuissons n'étaient d'ailleurs pas plus respectées.
J'ai des doutes sur la fraicheur des produits, mais au vu des autres commentaires, je ne suis vraisemblablement pas le seul...
Je leur ai quand même donné une deuxième chance pendant la fête des lumières, mais les plats étaient de très basse qualité au final. Je ne veux plus en entendre parler."
710,nov. 2013,"3,0","Cadre et accueil sympas mais la qualité de la nourriture n'est pas à la auteur! Steak trop cuit, salade envahie de salade justement et servie sans sauce!
Prix un peu cher vu la qualité de nourriture. 
Venu pour un repas de famille et beaucoup de plats n'étaient pas top top. Seul le fondant au chocolat ou le café gourmand ont sauvé la donne au désert."
711,nov. 2013,"2,0","Apres recommendations des differents commerçants, nous sommes allés ds ce restaurant un soir. Ca commence mal avec la cuisson du steak: ils ne la prennent pas en compte (meme buffalo grill et toutes les chaines de grill le prennent en consideration). pour etre francs, la cuisson etait correcte: la viande etait à point, ce qui convient à la plupart des gouts (pas d'extremes) et conserve son interet. Les hamburgers sont gros mais toute la cuisine manque d'assaisonnement, pas meme de sel ou de poivre, le gout n'y est donc pas. Les frites sont surgelées, et ça se sent. Les petites herbes ajoutées pour le faire passer ne masquent pas tout. Mon partenaire, cuisinier, en avait la rage aux levres. car la serveuse avait affirmé que tout etait fait sur place en cuisine. Or, tout est rechauffé et cuit en cuisine, pas créé ou cuisiné. Cuisson et creation ne sont pas des termes (et thèmes) avec lesquels il faut jouer.
Ne prenez pas le rhum arrangé, c'est du sucre au caramel, sans rhum.
note ""mediocre"" et pas ""horrible"" pour la gentillesse des serveurs"
712,nov. 2013,"3,0",Malheureusement les plats sont assez chers pour ce que l'on peut avoir. Heureusement la formule PRO arrive et devrait coûter nettement moins chère!
713,oct. 2013,"2,0","La cuisine n'a rien d'exceptionnel, et finalement c'est cher pour ce qu'on a dans l'assiette.
Nous n'avons pas eu envie d'y retourner..."
714,oct. 2013,"5,0","Fidèles clients de ce restaurant de quartier, nous ne sommes jamais déçus ! Plats copieux, service impeccable et pro, le patron et la serveuse sont toujours attentifs à notre bien être, bref, à recommander sans hésitation. 
Que ce soit en famille ou avec des amis, nous passons toujours un excellent moment. Ce midi c'était steack tartare et petit rosé ... EXCELLENT !! 
 
Il est vrai qu'il faut réserver car c'est toujours complet (d'où parfois c'est un peu bruyant) - A noter leur nouvelle carte à un prix imbattable : le plat du jour + un café gourmand à 9,90 € (sur réservation uniquement le matin)."
715,oct. 2013,"2,0","Oui, les plats sont copieux, mais c'est tout ce que l'on peut en dire de positif ! La nourriture ne laisse pas de souvenir, elle est banale, faite pour être  mangée vite et dans le bruit.  Un adresse qui sera vite oubliée !"
716,NA,"5,0","J adore cet établissement. En été ou en hiver le cadre est idéal pour passer une bonne soirée et bien manger.  La carte est variée, les repas sont copieux et de très bonne qualité. Je conseille fortement ce restaurant!!"
717,NA,"5,0","Ce resto entre dans mes favoris. 
Une cuisine originale, des produits frais, une équipe super sympa. 
Nous avons passé un excellent moment en famille.
Les desserts sont beau et délicieux. 
Ce resto vaut le detour."
718,oct. 2012,"4,0","La cuisine du marché, servie par une équipe jeune et sympathique dans un cadre original.
Un peu ""faux prolo"", avec une clientèle du quartier, donc forcément ""bobo"".

Plats copieux, parfois un peu trop riches, mais toujours bons."
719,sept. 2013,"2,0","Trop long pour une cuisine juste acceptable
Les propriétaires ont changé ??
Dommage le lieu est convivial, les serveurs agiles, mais trop trop long et cuisine médiocre et sans immagination et peu de gout
Dommage !!"
720,sept. 2013,"5,0","Très bon resto, accueil super sympa avec plein d'attentions pour les enfants.
Le burger est GIGANTESQUE ! Et très bon.
Un endroit à découvrir."
721,juin 2013,"5,0","Je viens de temps en temps dans ce restaurant et c'est toujours un moment agréable entre amis.
Le cadre est vraiment sympa, aussi bien l'intérieur que les 2 terrasses.
La carte est complète, avec des plats variés, qui vont du burger à la flammekueche en passant par des plats plus classiques.
J'apprécie surtout les soirées à thème comme les moules frites à volonté, ou les flammekueches à volonté. 
Je recommande vraiment ce resto à toute personne qui souhaite passer une agréable soirée"
722,sept. 2013,"4,0","Un restaurant que j'apprécie beaucoup !
Non seulement la cuisine est bonne, mais en plus, les serveurs sont toujours souriants et aimables, avec un brin d'humour :). C'est un vrai plaisir d'y aller.
Je conseille vivement : les flam's, les moules, et même la viande. Je n'ai pas e,core testé le reste, car j'adore leurs flam's !!!
Dès la 2ème fois, un des serveurs nous a reconnus.
Enfin bref, j'aime beaucoup ce restaurant, et je continuerai d'y aller encore longtemps"
723,août 2013,"1,0","Ce n'est pas un restaurant cet endroit, mais juste un lieu où l'on vous sert des produits surgelés ! Il est temps que la loi sur le ""fait maison"" passe, afin que tout le monde sache que ce genre de restaurant n'est pas un restaurant ! Inutile de connaitre son métier, et toute l'hygiène qui va avec.... A éviter !!"
724,août 2013,"1,0","Sommes allés manger dans ce restaurant mais n'y retournerons jamais ! Menu enfant 100% protéines/féculents/sucres comme trop souvent dans les restos. Aucun fruit, aucun légume possible ! Les sauces présentées (en sachet/tube) sont périmées, le ketchup depuis 8 jours, la moutarde depuis presque 3 mois !! Les explications étranges du responsable n'ont fait qu'augmenter le doute que nous avons sur la fraicheur de tous les produits servis ! 
Beaucoup sont juste des plats surgelés et réchauffés, aucune bonne surprise! Et tarifs très chers pour ce genre de produits tout fait congelés.
Et à la fin le responsable nous demande, comme si de rien n'était, si ""tout s'est bien passé"" ? 
Et jamais d'excuses pour les produits périmés servis.
Minable !"
725,août 2013,"3,0","Les plats sont copieux, c'est sûr !!!! Les enfant peuvent s'amuser dans une salle dédiée, c'est agréable pour tous !!! ( parents, enfants et voisins de table...) La cuisine est moyenne, ce n'est pas mauvais, mails il n'y a rien de fin même si le cuisinier recherche l' originalité. La présentation est sympathique, mais on peut faire pareil chez soi!!!"
726,juin 2013,"4,0","Décor sympa dans le genre cabane de plage aux Caraïbes. Les plats sont originaux pour certains et copieux. Ce n'est certes pas très gastronomique mais c'est un bon rapport qualité prix.
Pour des soirées sympa plutôt que pour des repas d'affaires."
727,juin 2013,"5,0","Cadre agréable, déco très simple au style agricole faite avec de la récup' et mise en valeur de façon astucieuse.
Cuisine faite maison par des jeunes très sympas, on trouve des vraies frites faites avec des bonnes pommes de terre, youpi ! Toute la cuisine est faite avec des produits frais, de qualité, c'est agréable ! Carte variée, avec des soirées à volonté variées: moules-frites, flammekueches, etc... très bonne idée !
Service parfait, avec de bons conseils pour le vin et les spécialités.
Le +: une salle de jeux aménagée pour les enfants, avec une console, il fallait y penser, les enfants se font un plaisir de laisser leurs parents manger tranquillement en pouvant se distraire !
Bravo, nous on en redemande !"
728,juil. 2013,"4,0","Service rapide, très bon plat, large choix au menu. Bonne ambiance. Terrace très sympas. 
Croustillant de chèvre plus que parfait ;)"
729,juil. 2013,"3,0","Repas entre amis, le service est très rapide et le serveur aussi d'ailleurs puisqu’il ne fait que courir et nous transmettre son stress...plutôt nerveux il nos presse pour prendre les commandes, pour passé a la suite....Les plats sont bon mais pas fameux, ils ressemblent quand meme beaucoup a des plats surgelés mais je ne m'avancerais pas à le confirmer. La bouteille de badoit etait chaude, le pain a été récupéré sur une autre table!!!! scandaleux!! Bref, c'est vraiment pas top....."
730,juil. 2013,"4,0","Jamais vraiment déçus par ce petit resto de quartier où nous retournons régulièrement. Service rapide, accueil très agréable et repas toujours satisfaisants. On a testé les burgers recemment, très corrects. Deux bémols : les tarifs un poil chers pour un resto assez simple (comptez minimum 50€ pour 2) et une ambiance très très bruyante en terrasse, lié à la configuration des lieux sûrement."
731,juin 2013,"4,0","Emmené dans ce restaurant par des amis de Lyon, nous étions 7 amis et un enfant aimant tous prendre un bon repas.
Dans un cadre de salle tellement original, le repas c'est parfaitement déroulé de l'apéritif jusqu'à la note. Samedi soir, le restaurant et complet sur réservation!! Personnels très présents malgré le monde, toujours à l'écoute de nos demandes et peu d'attente. Un bon Mojito""surprise"", une copieuse entrée de tapas, un énorme Burger Monplaisir sans parler des îles flottantes d'une dimension irréelles. Les salades, moules, tartine Italienne valent le détour à un tarif tout à fait raisonnable. Enfin un serveur qui connaît le vin et sait le servir... Une bonne ambiance jeune et agréable.!! Le plus va pour l'espace réservé aux enfants.. N'hésitez pas!! On se verra peut-être.."
732,juin 2013,"4,0","Resto tenté à l'improviste pour remplacer un pique-nique, nous étions 3 couples avec 3 petites filles de 4 ans.
Nous choisissons ce restaurant parce qu'il a une salle de jeux pour enfants. Quel bonheur, on se croirait à la maison. Les filles ont mangé (du frais !!), et ont pu aller dessiner ou jouer dans la salle de jeux.
Quant à nous, les grands, nous nous sommes régalés avec des produits frais, de saison. Seul petit bémol pour l'omelette norvégienne en dessert.
Nous le recommandons aux familles avec enfants (en plus, le mardi soir et le samedi midi, le menu enfants est offert !)"
733,mai 2013,"1,0","J'y ai mangé avec ma femme en semaine, et nous avons eu grand mal à contenir notre désapprobation. Face aux critiques et aux multiples avis très favorables que nous avons pu entendre depuis son ouverture, nous avions pris la décision de tester ce restaurant. La variété des mets et des formules proposées toute la semaine est alléchante au premier abord. Le cadre est par ailleurs exceptionnel: à l'intérieur, un espace dédié aux enfants, et la cour intérieure en ville laisse rêveur. Mais voilà: les plats arrivés laissent désirer, la présentation pourtant prometteuse contraste avec ce qui est servi: dorade froide, aucune saveur n'en ressort, accompagnement et dessert qui de toute évidence ne sont pas du ""fait maison""... Quand au service, il est ""trop efficace"", expéditif, la note arrive trop tôt. Les serveurs semblent d'ailleurs travailler sous ""pression"", comme nous avons pu en déduire suite a la scène de représailles subie par une serveuse dont nous avons eu le malheur d'assister avec malaise. Un établissement qui possède donc un grand potentiel, mais très désillusionnant en définitive."
734,juin 2013,"5,0",Dîner un dimanche soir en famille vraiment très sympas. Installés en terrasse sur une belle table ronde isolée. Le cadre était parfait. Le serveur nous a particulièrement bien conseillé sur le vin les plats et les desserts. Un vrai bon moment. À refaire
735,mai 2013,"1,0","Un restaurant à éviter ! La nourriture est vraiment médiocre, très mauvais rapport qualité / prix. Tout baigne dans le gras et ça sent le surgelés. Le service est très rapide voir expéditif à tel point que l""on a même pas le temps de finir notre verre et assiettes que le tout est emporté en cuisine alors que la salle était presque vide. Les serveurs sont limites dérangeant à tourner autour de la table. Je ne recommande pas du tout ce restaurant."
736,mai 2013,"1,0","Un restaurant à éviter, vin rosé chaud, steak haché (menu enfant) qui ressemble à une semelle,
moules pas nettoyées (il faut les ébarbées et enlever les moules dont les coques sont cassées - ce qui visiblement n'a pas été fait - je suis breton et ce nettoyage se réalise en  5 min) et pas rincées (on évite ainsi que le sable se redépose dans les moules pendant la cuisson)...enfin je pense que le chef ne connaissait pas tout ça...nous n'avons pas osé prendre de dessert ..nous avons signalé ces soucis au ""chef"" qui nous a proposé de revenir un autre jours ...!!
ce qui je pense n'est pas près de nous arriver !"
737,avr. 2013,"1,0","Nous y sommes allés un soir encouragés par les très bons commentaires relatifs à ce restaurant. Quelle ne fut pas notre déception !
-Nourriture : semble être congelée et réchauffée; sans goût, des algues étaient accrochées aux moules,  le dessert était trop sucré.
-Service :  à peine assis que nous avions déjà les cartes dans les mains; service expéditif (le dessert fini, la note était déjà posée sur la table), serveurs trop présents, voire dérangeants et pas très aimables
- Prix : différence de prix entre le site internet et la carte du restaurant (+ chers)
En conclusion, rapport qualité/ prix médiocre; nous sommes extrêmement surpris des notes très élevées concernant ce restaurant. Nous n'y retournerons pas!"
738,mars 2013,"3,0","accueil convivial , ils trouvent une place meme si on vient avec une poussette ou deux poussettes.bonne idée la salle de jeux pour enfants et chaises hautes.cuisine originale mais service un peu long."
739,févr. 2013,"4,0","Nous avons mangé en groupe au Côté Cour en février 2013.

Après avoir trouvé le restaurant au fond d'une cour, nous nous sommes installés en terrasse. Très agréable malgré les températures extérieures proche de 0.
Le menu de groupe était satisfaisant. Les flammenküche sont un peu fines mais bonnes.
Service agréable et efficace.
Une petite pièce pour les enfants (avec une kinect).

Les toilettes ne sont pas accessibles.

Au final, nous avons passé une bonne soirée"
740,févr. 2013,"3,0","Belle salle, accueil sympa mais cuisine très moyenne. A part peut etre leur humbuger que je n'ai pas gouté mais qui a l'air pas mal.A part ca Flamenkuche tres moyenne, salade beignant ds la sauce et pain pas frais."
741,déc. 2012,"4,0","Ce restaurant est surtout connu et apprécié pour sa terrasse. Il est aussi très sympa au niveau ambiance et déco, on y trouve même une petite salle pour les enfants. J'ai été agréablement surprise par la variété des plats : salades, viandes, poissons, flammekueches, moules, hamburger, ... Les desserts sont très bon, consistants et originaux. Tout ça servit avec le sourire des serveuses ! Une très bonne adresse à conseiller pour tous."
742,juin 2012,"4,0",J'ai été mangé en été avec les gars et les filles de mon travail. C'était simple mais excellent et copieux. Je retournerais avec mon épouse
743,nov. 2012,"5,0","TRés bon moment, personnels tres acceuillants et dynamique avec le sourire, le service est rapide et effectuer avec soin, les plats sont  copieux, bien presentés, raffinés,  une belle carte qui vous ai présenter avec de tres bon repas que ce soit en menu ou bien a la carte avec de superbes desserts. Le cadre est tres agreable, l""été il ya une grande terasse et ce restaurant dispose a l'entrée d'une salle de jeux, donc c'est tres reflechis lorsque des couples veulent y'allez avec des enfants..

Que ce soit a midi pour un menu du jour ou bien a la carte, je vous conseil fortement ce restaurant. J'y retournerais car il ya a encore de nombreux plats a essayez.,certainement un soir.. 

Fab   B.G"
